id,clientId,created_at,updated_at,description,job,price,comments,status,paymentSign
657,509,"2023-01-02 15:43:16","2023-01-04 15:35:33","Sillon gerencial Negro ( tipo Imperia bajo )","Revisar cilindro",9800,"Cilindro y ruedas
Pasè pres. x w app
TERMINADO 
AVISADO",Entregada,NULL
658,486,"2023-01-02 16:27:30","2023-01-10 16:44:03","Silla NV 5 negra sin apoyas y silla 7010 s/ap. tapiuzada en Altamira","NV5 VER RELLENO CON BULTO Y revisar 7010 chapòn y cilindro",0,"nv-5: acomodar relleno s/c.
7010: no tiene arreglo.
TERMINADO 
AVISADO",Entregada,NULL
659,510,"2023-01-02 18:27:49","2023-01-06 18:51:26","Silla china negra chica","ver respaldo",0,NULL,Entregada,NULL
660,511,"2023-01-03 19:31:30","2023-01-10 16:46:29","Silla Rody baja s/apoyas","Chapón, cilindro, contacto y 2 ruedas",20160,"Pasè pres. x w app
AVISADO",Entregada,2000
661,512,"2023-01-04 19:44:09","2023-01-12 19:49:07","2 Sillas 7010 azules","Retapizar y rellenar. ecocuero tiza",13000,NULL,Entregada,NULL
662,513,"2023-01-05 16:12:18","2023-01-18 15:02:48","Silla Alma est. negra","Revisar respaldo y retapizado con Mesh, presupuestar y avisar",4300,"Avisado x w app",Entregada,NULL
663,514,"2023-01-05 19:06:19","2023-01-12 16:40:44","Silla Rody Baja negra sin apoyas","Retapizado completo",7000,"TERMINADO 
AVISADO",Entregada,5000
664,515,"2023-01-06 14:50:39","2023-01-06 16:56:41","Tipo trento morado","estrella y ruedas, revisar",7000,"avisado x w app",Entregada,NULL
665,516,"2023-01-10 17:04:27","2023-01-21 17:24:56","Sillon gerencial Negro, con apoyab. metàlicos","Cambiar 5 ruedas y reparar apoyabrazos ( tornillos cortados )",5250,"TERMINADO 
AVISADO",Entregada,NULL
666,479,"2023-01-12 15:10:51","2023-01-17 16:45:32","Sillon gerencial Negro c/puntos amarillos","Revisar y presupuestar",15100,"Cilindro, basculante y 4 parkers
TERMINADO 
AVISADO",Entregada,NULL
667,512,"2023-01-12 19:49:42","2023-01-20 19:27:14","2 Sillas 7010 azules","retapizado y relleno",13000,NULL,Entregada,NULL
668,517,"2023-01-13 14:46:22","2023-02-02 14:20:36","gerencial alto negro y sillòn gerencial mediano c/casco rojo","Revisar y presupuestar",3100,"Avisado x w app
Sin factur $ 3100.- Se arreglò sòlo la roja",Entregada,NULL
669,66,"2023-01-13 14:48:24","2023-01-24 18:03:42","Sillon gerencial Blanco","Cotizar retapizado en Talampaya Negro, estrella cromada grande y ruedas c/banda de siliconas Candy.",19550,"Aceptado el presupuesto
TERMINADO . Pagò  $ 18.782.55.-
AVISADO",Entregada,NULL
670,518,"2023-01-13 20:00:23","2023-01-14 16:06:42","Silla cajera negra con aro","cambio de estrella",5200,"TERMINADO 
AVISADO",Entregada,2000
671,518,"2023-01-14 15:25:09","2023-01-26 18:39:35","Butaca negra baja","Retapizar asiento ( 3500.-) y ruedas c/rosca.",7900,"TERMINADO 
AVISADO",Entregada,NULL
673,478,"2023-01-17 16:47:44","2023-02-16 20:00:43","Silla tipo Rody c/apoyas en tela Marathòn azulino","Revisar y presupuestar",21900,"Enviè pres. x w app",Entregada,NULL
674,497,"2023-01-18 17:05:40","2023-02-11 16:15:28","Sillòn chico negro, con casco y 1 apoyabrazos Golf","Cotizar retapizado y revisar",21750,"Enviè pres. x w app
AUTORIZADO / ENviè factura x w app",Entregada,NULL
675,519,"2023-01-18 18:47:31","2023-01-24 18:49:03","Sillón gamer Aero Cool negro","Cambiar estrella",4800,"PAGADO
AVISADO X W APP",Entregada,NULL
676,520,"2023-01-19 20:07:48","2023-02-02 19:51:33","Sillon gerencial Negro","Revisar y presupuestar",4200,"AUTORIZADO
TERMINADO  / SIN FACTURA $ 4000.-
AVISADO",Entregada,NULL
677,521,"2023-01-20 15:10:21","2023-01-20 15:10:38","Silla tipo Tyson negra, c/apoyas regulables","Rellenar asiento, 5 ruedas, fijar respaldo c/bulòn y tuerca.",0,"SIN CARGO",Entregada,NULL
678,522,"2023-01-20 15:56:25","2023-01-26 15:15:52","Sillòn Aluminio Alto","Cambio de cilindro",10800,"Avisado x w app
Facturado B",Entregada,NULL
679,523,"2023-01-20 18:20:39","2023-01-24 18:25:17","Gerencial negro","1 rueda, fijar cilindro altura maxima",2400,"Presupuestè por w app
Avisè x w app",Entregada,NULL
680,524,"2023-01-20 20:41:29","2023-01-23 20:07:26","Silla operativa negra, con apoyas, cromada. Cambiar estrella...","Estrella cromada, cilindro y ruedas",19150,"TERMINADO 
AVISADO",Entregada,NULL
681,525,"2023-01-21 16:52:13","2023-02-09 15:53:18","Silla Candy vieja gris","Cotizar retapizado en Jackson negro y mesh negro ( aprox. $ 10.000.-)",9600,"Avisada x w app",Entregada,NULL
682,526,"2023-01-23 14:18:14","2023-01-27 20:12:22","Gerencial negro base y apoyas cromados","Basculante y revisar",8200,"Presupuestè x w app  $ 8200.- 
AVISADO",Entregada,NULL
683,527,"2023-01-25 17:29:24","2023-02-11 16:15:55","2  Silla fija 7010, amarillas","Fijar carcaza respaldo",2000,"TERMINADO 
AVISADO",Entregada,NULL
684,528,"2023-01-25 17:32:38","2023-01-25 20:16:01","Silla  Alma blanca","Cambio de cilindro",0,"Sin cargo / comprada en Junio 2022
AVISADO",Entregada,NULL
685,529,"2023-01-25 20:13:39","2024-07-24 17:22:53","Sillon gerencial Negro c/casco","Retapizar asiento y parches en casco ( 2 )",6000,"Avisada x w app",Entregada,NULL
686,530,"2023-01-30 19:15:35","2023-02-25 17:30:47","Sillon gammer color rosa","Revisar y presupuestar. cilindro y estrella",11350,"cilindro, 1 rueda.
Avisada x w app / PAGADO
TERMINADO 
AVISADO",Entregada,NULL
687,531,"2023-01-30 19:49:30","2023-02-08 17:56:55","Silla cromada c/cuero negro y apoyabrazos","Revisar y presupuestar",6800,"Agregar travesaño y soldar
Avisada x w app
TERMINADO 
AVISADO",Entregada,NULL
688,532,"2023-01-30 20:56:06","2023-02-07 18:08:45","2 bases neumaticas","Revisar y presupuestar",9800,"cambiar 1 estrella y 2 juegos de ruedas
VER RETENCIONES",Entregada,NULL
689,282,"2023-01-31 16:27:26","2023-02-02 17:59:35","Silla red c/base cromada","Colocar cilindro cromado corto",5000,"TERMINADO 
AVISADO",Entregada,1000
690,66,"2023-01-31 20:09:29","2023-03-03 16:03:56","Silla cajera sin apoyas","Revisar y presupuestar",24000,"Chapòn, rellenar y retapizar , suplementar c/arandelas, cilindro, retocar aro y 4 ruedas siliconas Alma.
TERMINADO / Enviè factura  a Bernardo.
AVISADO",Entregada,NULL
691,185,"2023-02-02 15:42:25","2023-03-13 13:56:55","3  Silla azul / Mesh negro con apoyas regulables","Revisar y presupuestar",34000,"Avisado y factura enviada x mail",Entregada,NULL
692,533,"2023-02-06 19:45:01","2023-02-09 19:55:17","Gamer Negro / Rojo.","Cambiar chapòn y atornillar cuando traiga asiento",4500,"TERMINADO 
AVISADO",Entregada,2000
693,122,"2023-02-07 14:43:52","2023-03-06 16:12:46","2 Sillas( negras)  8500 neum., c/apoy. y 1 Rody alta c/apoy. y contacto ( celeste)","Revisar y presupuestar",58700,"Presupuestar tapizado en Ecocuero, excepto Rody en Jackson
PAGADO",Entregada,NULL
694,247,"2023-02-07 20:24:40","2023-08-03 19:38:13","Silla Candy Operative","Cambiar ruedas",2750,"Enviè factura y avisè que està lista
PAGADO",Entregada,NULL
696,110,"2023-02-09 15:13:01","2023-02-09 16:36:58","Sillòn  "u"","revisar y presupuestar",3000,"Cambio de 5 ruedas y suplementar c/arandelas
AVISADO",Entregada,NULL
697,535,"2023-02-09 17:42:52","2023-02-14 16:01:42","Silla tipo Alma negro cromado","Revisar y presupuestar",0,NULL,Entregada,NULL
698,536,"2023-02-09 18:17:17","2023-02-10 20:10:43","Sillòn gamer turquesa y negro","Revisar estrella",5100,"PAGADO
TERMINADO 
AVISADO",Entregada,NULL
699,152,"2023-02-09 19:05:23","2023-03-06 16:01:21","Sillòn gerencial negro mediano","Retapizar asiento y fabricar interno de madera c/4 insertos",8900,"TERMINADO 
AVISADO",Entregada,NULL
700,537,"2023-02-09 19:38:13","2023-02-10 18:44:40","Estrella rota c/4 ruedas","Cambiar estrella y ruedas",7850,NULL,Entregada,NULL
701,538,"2023-02-11 14:55:50","2023-03-22 14:43:02","1 Sillòn  " U " verde y 1 sillòn rojo mediano c/3 cascos negros","Cotizar retapizado en Ecocuero y revisar",26000,"Retapizado en Jackson negro
TERMINADO . Entregada. PAGADO
AVISADO",Entregada,NULL
702,539,"2023-02-11 14:58:27","2023-03-03 16:05:29","1 Sillà tipo Ergo en puntino bordò y 1 " 7010 " giratoria","Cotizar retapizado y revisar",44700,"Ver cuaderno para detalle
TERMINADO 
AVISADO",Entregada,NULL
703,504,"2023-02-13 20:12:53","2023-03-13 17:00:28","Sillón gerencial negro y cromado grande","Cotizar retapizado en Ecocuero Talampaya 6169/ 6167 y revisar. PAGADO TODO.",12150,"Retapizado $ 9400.- y 5 ruedas $ 2.750.-. PAGADA TODO.
TERMINADO 
AVISADO",Entregada,3000
704,540,"2023-02-13 20:37:01","2023-02-25 17:31:25","Sillon Gammer Azul, cambiar estrella (la trajo)","Cambiar estrella, la trajo",1000,NULL,Entregada,1000
705,541,"2023-02-14 17:25:24","2023-03-22 15:29:55","2 Sillas 7010 operativas, negras","Revisar y presupuestar",22650,"Avisado x w app
TERMINADO 
AVISADO",Entregada,NULL
706,40,"2023-02-16 16:50:22","2023-03-06 16:13:06","silla candy","Revisar y presupuestar",0,NULL,Entregada,NULL
707,542,"2023-02-16 18:50:00","2023-03-22 14:12:13","2 apoyabrazos","rellenar y tapizar. ecocuero negro",3300,"AVISADA POR WAP",Entregada,NULL
708,543,"2023-02-17 15:48:35","2023-03-16 18:44:15","3  sillas op. Bordo","Tapizar y armar. PAGADO TOTAL",21000,"Tapizar en tela Jackson Grafito (10)
TERMINADO . PAGADO TOTAL
AVISADO",Entregada,5000
709,545,"2023-02-17 19:58:16","2023-03-20 15:43:41","Sillon Gerencial color verde","Tapizado completo en ecocuero negro",8000,NULL,Entregada,2000
710,384,"2023-02-22 15:47:32","2023-03-01 14:17:28","Sillòn U negro","Colocar base completa neumàtica",22600,"TERMINADO 
AVISADO",Entregada,NULL
711,303,"2023-02-22 16:24:45","2023-03-02 20:05:12","1 Silla Rody baja y 1 silla gris con apoyas","Revisar y presupuestar",49800,"Presupuestè x w app
TERMINADO 
AVISADO",Entregada,NULL
712,143,"2023-02-22 17:25:24","2023-03-16 18:44:38","silla cajera, negra, sin apoyas, con aro","Revisar y presupuestar",6400,"tiene partido asiento",Entregada,NULL
713,548,"2023-02-23 17:39:34","2023-03-02 16:24:14","Sillón gerencial negro y cromado","Revisar respaldo ( enganche )",2500,Avisado,Entregada,NULL
714,547,"2023-02-23 17:48:31","2023-03-07 14:38:28","6 Sillones trineo y 5 sillones cubic","Retapizado completo",0,"Retapizado trineo $ 8.000.- / Cubic $ 27.800.- Presupuestado x w app y aceptado / Van a traer otra tanda igual, pagaron el 50%",Entregada,NULL
715,549,"2023-02-23 18:05:52","2023-02-27 18:26:34","Silla Cromada blanca y negra, c/apoy.","Revisar estrella",3600,"Armar la estrella con la parte superior, suplementando.
Avisada",Entregada,NULL
716,550,"2023-02-23 18:17:36","2023-03-27 19:54:24","Sillón gerencial negro","Revisar y presupuestar / no retapizado. Ajuste 23.250.-",22150,"Envié pres. x w app",Entregada,NULL
717,551,"2023-02-24 15:41:20","2023-09-08 18:26:45","Sillón gamer  " Good Game " negro","Revisar y presupuestar",0,"Muy dañada estructura...
No se puede arreglar
PASA A STOCK PROPIO","No se hace",NULL
718,481,"2023-02-24 19:15:57","2023-02-28 19:27:16","Base basculante c/ruedas rosa","Cambiar estrella",4800,"TERMINADO 
AVISADO",Entregada,2800
719,552,"2023-02-25 16:26:34","2023-03-01 18:01:22","Silla inyectada en goma, color azul sin base","Colocar base completa neumàtica, con chapòn comùn",23000,"TERMINADO 
AVISADO",Entregada,5000
720,553,"2023-02-25 16:50:56","2023-03-22 18:58:58","Sillòn gerencial verde y 2 sillas 7010 verde fijas","Retapizado completo en Ecocuero y negro colocar 8 regatones $ 400.-",21400,"Trae ruedas de goma para colocarle
TERMINADO . PAGADA
AVISADO",Entregada,5000
721,554,"2023-02-25 17:49:40","2023-04-04 14:12:51","Sillòn gerencial negro","Cilindro y ver retapizado asiento y parche ò completo",18300,"cilindro $ 10800.- / Retap. asiento $ 5000.-
REVISE X TAPIZADO Y SERÌAN $ 7500.- EN VEZ DE $ 5000.- PAGADO
TERMINADO 
AVISADO",Entregada,NULL
722,555,"2023-02-27 15:32:31","2023-03-01 16:47:01","Sillòn Aluminio Alto","Cambiar chapòn y ver ruedas/",9450,"TERMINADO 
AVISADO",Entregada,NULL
723,556,"2023-02-27 18:21:45","2023-06-28 17:30:09","Silla Tyson c/ovalina , en tela negra
PAGARON 3 MESES DESPUÈS !!!","Revisar y presupuestar",17800,"2 bulones c/tuerca - 1 rueda - cilindro - rellenar completo. VISADO POR TELEFONO",Entregada,NULL
724,557,"2023-02-27 19:32:15","2023-03-20 19:48:03","Sillon gerencial negro,","Tapizar. (revisar por las dudas",9000,"Tapizar en Ecocuero 6537
TERMINADO 
AVISADO",Entregada,9000
725,558,"2023-03-01 15:00:18","2023-03-09 14:34:54","Gerencial gris monocasco negro","revisar y presupuestar / base completa y 4 insertos , menos 2 ruedas",28780,"Enviè pres. x w app
TERMINADO 
AVISADO",Entregada,10000
726,559,"2023-03-01 15:47:52","2023-03-30 13:08:39","Silla Rody alta c/brazos, en Ecocuero negro","Revisar y presupuestar",2500,"Fijar respaldo c/ 1 bulón, suplementar asiento c/ 4 arandelas",Entregada,NULL
727,477,"2023-03-01 16:07:12","2023-03-08 20:38:58","Silla Candy Operative cajera","Ver chapón y reforzar ó cambiar",5100,"Avisado. PAGADA",Entregada,NULL
728,560,"2023-03-01 16:11:31","2023-03-17 13:47:43","Base neumática c/chapón roto","Cambiar chapón y 1 rueda",6000,"Avisado x w app
TERMINADO
AVISADO",Entregada,NULL
729,561,"2023-03-01 16:55:38","2023-03-02 15:41:06","Base basculante c/estrella rota y 3 ruedas","Cambiar estrella",4800,"TERMINADO 
AVISADO",Entregada,2000
730,552,"2023-03-01 18:03:05","2023-03-13 17:49:03","Silla inyectada en goma color naranja. en partes, completa","Cilindro y revisar",11800,"TERMINADO
AVISADO",Entregada,NULL
731,512,"2023-03-01 18:12:35","2023-03-14 13:25:35","Silla tipo rody azul sin apoyas","Retapizar color de las anteriores. Revisar toda.",7000,"7000 tapizado",Entregada,NULL
732,562,"2023-03-01 19:02:00","2023-03-08 18:36:42","Silla Alma Negra","Revisar y presupuestar respaldo",2500,Avisado,Entregada,NULL
733,563,"2023-03-01 20:03:54","2023-03-08 15:55:16","Silla Rody Premium","Fijar respaldo",2500,NULL,Entregada,NULL
734,303,"2023-03-02 20:05:38","2023-04-20 13:28:43","Sillon gerencial negro cromado","Revisar y presupuestar",30000,"Avisada x w app",Entregada,NULL
735,564,"2023-03-03 18:55:01","2023-03-07 14:33:28","Sillon gerencial negro,","Cambiar estrella, la trajo",5500,"TERMINADO 
AVISADO",Entregada,500
736,565,"2023-03-06 14:15:49","2023-03-23 14:50:55","Gerencial negro monocasco","Retapizar asiento, parche en el casco",5600,"TERMINADO 
AVISADO
Mandar factura "a": ccian (cuil): 30713407409",Entregada,NULL
737,566,"2023-03-06 17:12:01","2023-03-06 17:47:11","Base neumàtica cober","Cambiar cilindro",10800,NULL,Entregada,10000
738,547,"2023-03-07 14:39:26","2023-03-30 13:08:20","6 Sillones trineo y 5 sillones cubic","Tapizado completo en ecocuero negro",0,"Pagaron 187.000",Entregada,NULL
739,567,"2023-03-07 14:54:55","2023-03-14 13:26:02","Banqueta gris","Dejar fija",3500,"TERMINADO 
AVISADO",Entregada,NULL
740,568,"2023-03-07 20:35:36","2023-03-10 20:38:02","Base Cromada","Revisar tope ruedas",500,NULL,Entregada,NULL
741,569,"2023-03-09 20:58:16","2023-03-23 19:25:20","Silla tipo Rody, verde, sin apoyabrazos","Cambiar el cilindro neumatico. Tambien revisarr y avisar si hay algo mas. + 5 RUEDAS 4500",17300,NULL,Entregada,4000
742,383,"2023-03-10 15:19:12","2023-03-20 14:29:30","1 Silla nv5, negra con apoyas","cambio de cilindro",13000,"30-99906599-6    B o C exento.   Hotelmdp.adm@issn.gov.ar

TERMINADO 
AVISADO",Entregada,NULL
743,570,"2023-03-14 14:00:15","2023-04-25 13:24:26","Sillon gerencial negro, base cromada, con apoyas","Revisar y hacer",17300,"TERMINADO 
AVISADO",Entregada,NULL
744,571,"2023-03-14 14:59:19","2023-05-05 15:42:18","Sillon gerencial negro,","Interno (10 insertos), retapizar y rellenar asiento",14750,"Otro telefono 2261442382. FACTURA ENVIADA POR WAP. PAGADA POR TRANSFERENCIA
TERMINADO 
AVISADO",Entregada,NULL
745,572,"2023-03-14 19:28:21","2023-03-31 14:42:25","Silla respaldo y asiento recto, negra, sin apoyas, con estrella plateada","Si se puede ratapizar , hacerlo en blanco",29590,"Retapizado y relleno completo 12300. Cilindro  12740. Ruedas 5   4.550. Presupuesto pasado por wap","No se hace",NULL
746,66,"2023-03-15 15:46:50","2023-05-16 16:19:39","Silla cajera sin apoyas","Tapizar y armar. Y aro y ruedas de alma",16100,"FACTURA ENVIADA POR MAIL 17/03/23. PAGADO 28/03/23",Entregada,NULL
747,573,"2023-03-16 15:30:09","2023-04-05 18:40:11","1-Silla tipo Turin basic , tapizado blanco c/estruc negra, con apoyas. 2.- Silla tipo V5, negra, solo la parte de arriba y cilindro","Revisar y presupuestar",19500,"1.- ESTRELLA MEDIANA $ 5.520.- RUEDAS 4.550.-
2.- BASCULANTE $ 9.420.-
AVISADO

factura enviad por wap

AVISADO POR WAP DEL PRESUPUESTO. Factura enviada por wap",Entregada,NULL
748,66,"2023-03-17 16:30:35","2023-05-16 16:20:23","Silla cajera sin apoyas","Cambiar estrella por cromada. Ruedas siliconadas",18000,"FACTURA ENVIADA POR MAIL 17/03/23. PAGADA 28-03-23 (34.100)",Entregada,NULL
749,574,"2023-03-17 17:27:46","2023-04-04 14:20:25","Silla china, negra, sin apoyabrazos","Revisar y presupuestar",20100,"Chapon. Interno con 4 insertos. Tapizado completo.
NO SE HIZO, LA DEJO",Entregada,NULL
750,568,"2023-03-17 18:41:44","2023-03-22 18:57:46","Base Cromada","Ajustar ruedas",0,NULL,Entregada,NULL
751,575,"2023-03-20 13:21:06","2023-03-23 19:35:37","Sillon gammer color uva, desarmado","Cambiar el basculante",11600,NULL,Entregada,6000
752,577,"2023-03-20 14:36:37","2023-04-05 13:27:39","Sillon gerencial negro, respaldo red. desarmada. con apoyas","Revisar y presupuestar",10500,"basculante y armado. LLame al 4892744 (de donde el llamo) y mande wap al nro. que dejo
TERMINADO Y AVISADO",Entregada,NULL
753,538,"2023-03-20 15:23:37","2023-05-10 14:35:50","2 sillones rojo mediano c/3 cascos negros, 1 silla U roja y 1 sillon gerencial negro con apoyas","Tapizado completo en jackson negro",50500,"Retapizado completo en Jackson negro
TERMINADO
AVISADO",Entregada,NULL
755,578,"2023-03-20 18:20:40","2023-03-30 19:54:09","Tipo rody baja beige c/ apoyas","Cilindro y revisar",12800,"avisado por wap",Entregada,NULL
756,576,"2023-03-21 15:24:19","2023-04-21 16:16:56","Sillon gerencial negro,","Tapizado completo en ecocuero negro",13.000,"Para cuando vuelva Poli",Entregada,NULL
757,541,"2023-03-21 19:58:16","2023-06-21 17:33:33","1. Silla tipo Rody con apoyas negra. 2. Silla tipo Rody sin apoyas negra. 3. Silla tipo 7010 giratoria con apoyas","Revisar y presupuestar",28900,"AVISADO
FACTURA ENVIADA / PAGADO",Entregada,NULL
758,579,"2023-03-22 15:04:37","2023-03-22 18:57:27","Sillon tipo Red One, negro con apoyas.","Cilindro y revisar",12900,NULL,Entregada,NULL
759,575,"2023-03-27 14:57:14","2023-04-24 17:56:10","Sillon gammer color uva, desarmado","Revisar basculante de nuevo",0,"Basculante y refuerzo soldado ( $ 2000.- )",Entregada,NULL
760,580,"2023-03-27 14:59:08","2023-06-07 18:14:50","Sillon gammer , negro y blanco","Revisar y presupuestar",16000,"Avisada x w app 06/06/23",Entregada,NULL
761,581,"2023-03-27 18:36:33","2023-04-19 19:34:39","Sillon Aluminio Alto cormado","Revisar y presupuestar",12300,"Cilindro y ruedas
TERMINADO 
AVISADO",Entregada,6000
763,559,"2023-03-27 18:37:38","2023-04-24 13:24:02","Silla Rody Alta  con apoyas","Revisar y presupuestar",0,"Pres. x w app
TERMINADO 
AVISADO",Entregada,NULL
764,582,"2023-03-27 19:02:49","2023-04-04 19:49:11","Silla operativa negra, sin apoyas , estrella cromada","Revisar y presupuestar. El tapizado lo hacen cuando vuelva Poli",4800,"Presup. x w app.
Chapòn $ 4800.-  /  Retap. asiento $ 5000.-
AVISADO",Entregada,NULL
765,66,"2023-03-28 19:14:26","2023-04-25 16:20:11","Silla Red Azul, sin apoyas.","Revisar y presupuestar. Retapizar respaldo ojo clavitos",12500,"TERMINADO 
AVISADO / Factura enviada",Entregada,NULL
766,583,"2023-03-29 18:17:03","2023-09-08 18:27:54","Sillon gerencial negro, con apoyas, estrella cromada","Revisar y presupuestar",0,"PASA A STOK PROPIO","No se hace",NULL
767,584,"2023-03-29 19:21:42","2023-04-24 17:56:31","Silla Alma negra, asiento vison","Revisar movimiento respaldo, suplementar apoyas c/arandelas",0,"TERMINADO 
AVISADO",Entregada,NULL
